scenario,split,region,tech,available_cf,dispatch_cf,curtailment_cf
glaum,10000,FR2 0AC,offwind-dc,0.5278997986121948,0.5278997986011827,1.1012080136652003e-11
glaum,10000,GB1 0AC,offwind-dc,0.536001869954945,0.5311001615833405,0.0049017083716045295
glaum,10000,DE2 0AC,offwind-ac,0.48428644019252765,0.48428644018875644,3.771205570046732e-12
glaum,10000,DK2 0AC,offwind-ac,0.4412064678843435,0.38999232863840977,0.05121413924593371
glaum,10000,DK2 0AC,offwind-ac,0.49104039294126484,0.4896054637732707,0.0014349291679941478
glaum,10000,GB4 0AC,offwind-ac,0.5436286975521876,0.5267909803849816,0.016837717167205946
glaum,10000,NL2 0AC,offwind-ac,0.42657231159366943,0.4212212931132934,0.005351018480376002
glaum,10000,NO0 0AC,offwind-ac,0.3086473815703986,0.25843765949901576,0.050209722071382856
glaum,10000,GB4 0AC,offwind-float,0.5372166386883003,0.43665664179304875,0.10055999689525152
glaum,10000,GB4 0AC,offwind-float,0.5419052559640254,0.4494103815996816,0.09249487436434378
glaum,10000,NL2 0AC,offwind-float,0.41016326439748263,0.2967188041382813,0.11344446025920135
glaum,10000,NO0 0AC,offwind-float,0.18439095357346705,0.11813925862847924,0.06625169494498781
glaum,10000,DE2 0AC,offwind-dc,0.5210452791046833,0.5210452791038609,8.22453216642316e-13
glaum,10000,DE2 0AC,offwind-dc,0.4543520271847929,0.45095645546564467,0.003395571719148227
glaum,10000,DE2 0AC,offwind-dc,0.5302518065895695,0.530251806588749,8.204548151979907e-13
glaum,10000,DE2 0AC,offwind-dc,0.4623562433669396,0.46235624336663017,3.0941915696303113e-13
